time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,0.629700051748,-1.81963074997,17.4838112749,6.15762463019,6.1673989054,0.0,1.16436732734,-2.20442062172,8.95788229994,0.0424239643577,-0.0579599103224,0.0,499.921340925,500.21055153,499.979980761,-500.67966901
2.820000000000002,0.701830554911,-1.95436351899,18.0228693311,6.16039837653,6.16408839499,0.0,1.24024110532,-2.28638879442,9.01016445754,0.0529242368752,-0.0501199355187,0.0,499.765191652,500.334814731,500.147128704,-500.642235996
2.880000000000002,0.778559903075,-2.09395117691,18.5649332148,6.16378975633,6.16125754448,0.0,1.31761670557,-2.3662065167,9.05812599992,0.0628947695911,-0.0418713827669,0.0,499.390744802,499.991185427,500.112885332,-500.568474524
2.940000000000002,0.859972714282,-2.23825999511,19.1097851938,6.16773102995,6.15895429845,0.0,1.3963077284,-2.4437212282,9.10314159288,0.0707610016759,-0.0322004623341,0.0,499.385507477,500.090135367,500.327004153,-500.62841756
3.000000000000002,0.946134437666,-2.38714164995,19.6572315528,6.17214579062,6.15718272275,0.0,1.47586243271,-2.51860551723,9.14465185271,0.0786933481435,-0.0246533192108,0.0,499.306151717,499.856481624,500.189383805,-500.495079329
3.0600000000000023,1.03709032449,-2.54043508551,20.2070938499,6.17697063889,6.1557392561,0.0,1.55607758212,-2.59075344319,9.18371021425,0.0836530290161,-0.0228926542533,0.0,499.480191267,499.608625611,500.470785412,-500.559341846
3.1200000000000023,1.13287341235,-2.69797033239,20.759219746,6.18206126559,6.15445284444,0.0,1.63675779675,-2.659986036,9.22013839844,0.0871271946815,-0.018683177708,0.0,499.458574098,499.765653464,500.363126496,-500.342896416
3.1800000000000024,1.23351038613,-2.85957193231,21.3134734007,6.18727126099,6.1533743813,0.0,1.7178527631,-2.72629431303,9.25466260896,0.0862431308127,-0.0165932740366,0.0,499.610757896,499.763273152,500.642385183,-500.303862994
3.2400000000000024,1.33902136357,-3.02506402203,21.8697359606,6.19248831039,6.15248528779,0.0,1.79921010704,-2.78968018376,9.2871255641,0.0883323889534,-0.0114856184022,0.0,499.606678209,499.979213842,500.443623578,-500.320368153
3.3000000000000025,1.44942008055,-3.19427393068,22.4279045346,6.19769722441,6.15190017737,0.0,1.88074886005,-2.85022451789,9.31821941483,0.0835998816795,-0.00649202077826,0.0,499.874300321,500.238332111,500.738453591,-500.117420468
3.3600000000000025,1.56470919747,-3.36703233583,22.9878818485,6.20262416412,6.15150149862,0.0,1.96220078306,-2.90799468782,9.34743512679,0.0789741042508,-0.00695167111799,0.0,500.09665485,500.063273348,500.661117082,-500.046034475
3.4200000000000026,1.68488117688,-3.54317903903,23.5495597381,6.20736572112,6.15106647953,0.0,2.04351376137,-2.96319342788,9.37491845435,0.0791322785269,-0.00785442881579,0.0,500.185160712,500.119505625,500.388755511,-500.12056324
3.4800000000000026,1.80992638889,-3.72256221108,24.1128223742,6.21198666197,6.15067336922,0.0,2.12464294908,-3.01588771615,9.40028139258,0.0724115780139,-0.00406613008306,0.0,499.796306893,500.07255085,500.548671721,-499.778236557
3.5400000000000027,1.93983485022,-3.90503754929,24.6775667536,6.21621158949,6.15051573844,0.0,2.20559927421,-3.06630302965,9.42431972507,0.0660957580696,0.00010590335669,0.0,499.876077008,500.18017846,500.516911233,-499.774232004
3.6000000000000028,2.07458737594,-4.09047358647,25.2436848168,6.22017004018,6.15055352417,0.0,2.28609114353,-3.11460941686,9.44609048675,0.0657323653687,0.00165752165372,0.0,499.623515188,499.736657977,500.146263905,-499.835821823
3.660000000000003,2.21415779442,-4.27875042242,25.8110807059,6.22422697794,6.15065486948,0.0,2.36618794864,-3.16099660171,9.46692934871,0.0711387603089,0.00175215316957,0.0,499.646152811,499.653017684,500.140941347,-500.250189785
3.720000000000003,2.35852100784,-4.46975085683,26.3796986847,6.22856789507,6.15074050723,0.0,2.44585176305,-3.20537533126,9.48684807333,0.0746652506899,0.000769472188832,0.0,499.742038896,499.670345802,500.262477834,-500.234705291
3.780000000000003,2.50765068518,-4.66335029991,26.9494816155,6.23327355663,6.15090620437,0.0,2.52506931796,-3.24761008608,9.50578351857,0.0850509731271,0.00647495756295,0.0,499.594463527,500.010401142,499.913691542,-500.385781458
3.840000000000003,2.66151646828,-4.8594134042,27.5203688007,6.23870761753,6.15133442707,0.0,2.60369573897,-3.28744723535,9.52369816285,0.0997857901611,0.00842944325969,0.0,499.787687465,499.930056929,499.551430837,-500.342049699
3.900000000000003,2.82008219678,-5.05778579511,28.0923308784,6.24506747399,6.15183048078,0.0,2.68172703676,-3.32451726043,9.54164914317,0.116174365013,0.00794180670239,0.0,499.923835736,499.888161656,499.737243337,-500.65012606
3.960000000000003,2.98330941347,-5.25828630972,28.6653600228,6.2522950357,6.15228423676,0.0,2.75908423075,-3.35831544973,9.55930409869,0.127880168845,0.00679316023813,0.0,499.862516977,499.778649521,499.963035822,-500.537564565
4.020000000000002,3.15116085669,-5.46070652329,29.2394593856,6.26012484807,6.15266339823,0.0,2.83587538397,-3.38845750681,9.57734568906,0.135270113434,0.00535445492791,0.0,500.00409378,499.899118555,500.226466952,-500.488789157
4.080000000000001,3.32360361154,-5.66481818526,29.8146526692,6.26829842234,6.15304176242,0.0,2.91213199308,-3.41466652609,9.59578337714,0.138071143904,0.00814452441546,0.0,499.831098838,500.03436383,500.5854813,-500.514957475
4.14,3.50060187069,-5.87038012464,30.3909449671,6.27667895363,6.15360741649,0.0,2.98770878432,-3.43678528426,9.613999317,0.142701890068,0.0118775826103,0.0,499.634067117,499.906131986,500.448408292,-500.511944492
4.199999999999998,3.68211256635,-6.07714338351,30.9683383938,0.00222996289089,6.15439239766,0.0,3.06252547283,-3.45468410424,9.63250825476,0.150851578472,0.0153910044815,0.0,499.584357359,499.840430938,500.354464629,-500.675689382
4.259999999999997,3.86808601933,-6.28484840574,31.5468550503,0.0112496562944,6.15530323298,0.0,3.13645145306,-3.46814529941,9.65145992625,0.149261355789,0.0147564128007,0.0,499.791019514,499.744615973,500.632144913,-500.245888251
4.319999999999996,4.05846598532,-6.4932254493,32.1265160791,0.0202938548571,6.15627596881,0.0,3.20940671134,-3.4770839616,9.67065690779,0.153531092861,0.0189755221427,0.0,499.51633268,499.823909757,500.352260372,-500.392895962
4.379999999999995,4.25319428225,-6.70200070972,32.707356526,0.0296510425276,6.15746591623,0.0,3.281372432,-3.48139205758,9.69078671137,0.16039750071,0.0214933802885,0.0,499.693818949,499.877322415,500.325657502,-500.556950518
4.439999999999993,4.45220390977,-6.91089076991,33.2894062019,0.039449906678,6.15872464395,0.0,3.35210788296,-3.48087277921,9.71098529638,0.168581470534,0.0199293229695,0.0,499.815738937,499.70162894,499.944762637,-500.274829279
4.499999999999992,4.65542386552,-7.11959705421,33.8726981948,0.0496667761609,6.15988298469,0.0,3.42172561754,-3.47522474577,9.73220311251,0.173475107102,0.0180283584209,0.0,499.992953107,499.85429613,500.016069974,-500.109037502
4.559999999999991,4.86278854163,-7.32780433938,34.4572915083,0.0603405240035,6.16104322632,0.0,3.49026997989,-3.46420217719,9.75436649663,0.185515579662,0.0218344799477,0.0,499.711839741,499.989231094,499.892090685,-500.508230154
4.6199999999999894,5.0742301428,-7.53518147706,35.0432268773,0.0716145716968,6.16235170648,0.0,3.55760601687,-3.4474942122,9.77696133945,0.192280967988,0.0217549999644,0.0,499.835889178,499.830046294,499.820888877,-500.057086516
4.679999999999988,5.28967554421,-7.74137634478,35.6305448202,0.0832231520354,6.163676616,0.0,3.62372877471,-3.42475484528,9.80045416108,0.195760652697,0.0227275365509,0.0,499.779550393,499.850413837,499.893053101,-499.892405545
4.739999999999987,5.50905208244,-7.94601958824,36.2193064598,0.0951383976369,6.16509332109,0.0,3.68863511879,-3.39574186773,9.82508078163,0.203704318453,0.025323830844,0.0,499.649264578,499.838573251,499.873666137,-500.200552809
4.799999999999986,5.73228328179,-8.14872773227,36.8095706729,0.107541961388,6.1667069029,0.0,3.75219976934,-3.36020167865,9.85054698655,0.212161518837,0.0298595885532,0.0,499.58845889,499.919268721,499.745411427,-500.113552486
4.859999999999984,5.9592855238,-8.34909780029,37.4013992897,0.120365300964,6.16849473889,0.0,3.81431375863,-3.31775616879,9.87722927058,0.216667143868,0.0296723497642,0.0,499.704346441,499.690858321,500.035075246,-500.118639767
4.919999999999983,6.18996908004,-8.54670659749,37.9948644855,0.133372465492,6.17017736144,0.0,3.87491400779,-3.26812801928,9.90508175326,0.217020417782,0.0245699563649,0.0,499.921123464,499.549164966,500.244123637,-500.027127513
4.979999999999982,6.42424670271,-8.74111702951,38.590038692,0.146618036136,6.17152551315,0.0,3.93414553602,-3.21112040551,9.93416276514,0.227335906603,0.0178970113656,0.0,499.961720287,499.47507879,500.129030319,-500.639466835
5.0399999999999805,6.66204122476,-8.93188060474,39.1869736265,0.160492838198,6.17252978689,0.0,3.99218188754,-3.14650425836,9.96375492016,0.238088471863,0.0143127022623,0.0,500.068152307,499.806771612,499.817502673,-500.365350246
